"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2022","28.00","28.00","28.00","27.40","308.64K","0.00%"
"04/11/2022","28.00","28.00","28.00","28.00","268.89K","0.00%"
"03/11/2022","28.00","28.00","28.00","27.05","47.21K","0.00%"
"02/11/2022","28.00","28.00","28.00","27.45","203.49K","0.00%"
"01/11/2022","28.00","28.75","28.00","28.00","173.70K","-2.61%"
"31/10/2022","28.75","28.75","28.75","27.20","154.69K","0.00%"
"28/10/2022","28.75","28.75","28.70","28.35","159.46K","0.00%"
"27/10/2022","28.75","28.75","28.70","28.50","66.75K","0.00%"
"26/10/2022","28.75","29.00","28.75","28.75","535.07K","-0.86%"
"25/10/2022","29.00","29.00","29.00","28.50","62.08K","0.00%"
"24/10/2022","29.00","29.00","30.00","28.50","62.88K","0.00%"
"21/10/2022","29.00","29.00","29.65","28.50","45.80K","0.00%"
"20/10/2022","29.00","28.00","29.00","29.00","265.25K","3.57%"
"19/10/2022","28.00","28.00","28.00","28.00","4.21M","0.00%"
"18/10/2022","28.00","28.20","28.00","28.00","868.58K","-0.71%"
"17/10/2022","28.20","28.20","28.50","28.00","165.49K","0.00%"
"14/10/2022","28.20","28.20","28.85","28.00","196.88K","0.00%"
"13/10/2022","28.20","28.20","29.70","28.05","555.32K","0.00%"
"12/10/2022","28.20","28.20","29.75","28.00","348.61K","0.00%"
"11/10/2022","28.20","28.20","29.00","28.00","183.29K","0.00%"
"07/10/2022","28.20","28.20","29.80","28.05","104.86K","0.00%"
"06/10/2022","28.20","29.00","28.60","28.20","2.20M","-2.76%"
"05/10/2022","29.00","30.00","29.00","29.00","570.75K","-3.33%"
"04/10/2022","30.00","30.00","32.50","29.10","241.22K","0.00%"
"30/09/2022","30.00","30.00","30.00","30.00","1.26M","0.00%"
"29/09/2022","30.00","29.00","30.00","30.00","10.22M","3.45%"
"28/09/2022","29.00","29.00","31.75","29.15","264.18K","0.00%"
"27/09/2022","29.00","29.00","31.90","29.15","145.65K","0.00%"
"26/09/2022","29.00","29.00","30.10","28.90","221.54K","0.00%"
"23/09/2022","29.00","30.00","29.00","29.00","177.48K","-3.33%"
"22/09/2022","30.00","30.00","30.35","28.70","176.41K","0.00%"
"21/09/2022","30.00","29.50","30.00","30.00","427.74K","1.69%"
"20/09/2022","29.50","29.50","29.50","28.50","201.83K","0.00%"
"19/09/2022","29.50","29.50","30.00","29.50","153.45K","0.00%"
"16/09/2022","29.50","30.00","29.50","29.50","3.44M","-1.67%"
"15/09/2022","30.00","30.00","30.00","30.00","185.97K","0.00%"
"14/09/2022","30.00","30.00","30.00","28.70","40.09K","0.00%"
"13/09/2022","30.00","30.00","30.00","28.65","91.11K","0.00%"
"12/09/2022","30.00","30.00","30.00","30.00","2.05M","0.00%"
"09/09/2022","30.00","30.00","30.00","28.50","569.90K","0.00%"
"08/09/2022","30.00","30.00","30.00","29.00","231.08K","0.00%"
"07/09/2022","30.00","30.00","31.00","30.00","678.74K","-4.76%"
"06/09/2022","31.50","32.00","31.50","31.50","836.92K","-1.56%"
