"Date","Price","Open","High","Low","Vol.","Change %"
"26/10/2023","65.00","65.00","60.50","60.00","263.57K","0.00%"
"25/10/2023","65.00","65.00","64.00","60.00","161.76K","0.00%"
"24/10/2023","65.00","65.00","63.00","60.00","128.34K","0.00%"
"23/10/2023","65.00","65.00","64.80","60.00","213.21K","0.00%"
"20/10/2023","65.00","65.00","63.50","59.00","81.94K","0.00%"
"19/10/2023","65.00","65.00","63.00","59.50","118.09K","0.00%"
"18/10/2023","65.00","65.00","64.85","60.00","795.58K","0.00%"
"17/10/2023","65.00","65.00","65.00","60.00","290.63K","0.00%"
"16/10/2023","65.00","65.00","65.00","61.60","35.09K","0.00%"
"13/10/2023","65.00","65.00","65.00","61.60","127.94K","0.00%"
"12/10/2023","65.00","65.00","63.50","60.50","244.67K","0.00%"
"11/10/2023","65.00","65.00","63.00","60.50","35.73K","0.00%"
"10/10/2023","65.00","65.00","63.50","60.50","97.10K","0.00%"
"09/10/2023","65.00","65.00","63.50","61.05","51.41K","0.00%"
"06/10/2023","65.00","65.00","65.00","61.35","44.73K","0.00%"
"05/10/2023","65.00","65.00","65.00","61.10","37.12K","0.00%"
"04/10/2023","65.00","65.00","64.00","60.15","91.44K","0.00%"
"03/10/2023","65.00","65.00","64.00","60.00","53.85K","0.00%"
"29/09/2023","65.00","65.00","63.95","60.00","43.74K","0.00%"
"28/09/2023","65.00","65.00","63.90","62.05","12.83K","0.00%"
"26/09/2023","65.00","65.00","64.00","62.05","48.26K","0.00%"
"25/09/2023","65.00","65.00","64.00","58.50","187.46K","0.00%"
"22/09/2023","65.00","65.00","64.00","61.20","303.26K","0.00%"
"21/09/2023","65.00","65.00","63.95","61.20","52.96K","0.00%"
"20/09/2023","65.00","65.00","65.00","61.00","49.88K","0.00%"
"19/09/2023","65.00","65.00","65.00","61.00","223.50K","0.00%"
"18/09/2023","65.00","65.00","64.50","61.50","180.83K","0.00%"
"15/09/2023","65.00","65.00","64.90","61.10","153.29K","0.00%"
"14/09/2023","65.00","65.00","65.00","61.00","92.04K","0.00%"
"13/09/2023","65.00","65.00","65.00","61.00","183.64K","0.00%"
"12/09/2023","65.00","65.00","64.50","61.00","204.39K","0.00%"
"11/09/2023","65.00","65.00","64.95","61.60","86.00K","0.00%"
"08/09/2023","65.00","65.00","65.00","62.00","322.32K","0.00%"
"07/09/2023","65.00","65.00","65.95","64.15","176.57K","0.00%"
"06/09/2023","65.00","65.00","65.90","64.55","88.85K","0.00%"
"05/09/2023","65.00","65.00","65.00","64.00","189.94K","0.00%"
"04/09/2023","65.00","62.20","65.00","65.00","251.11K","4.50%"
"01/09/2023","62.20","62.20","68.00","64.60","31.61K","0.00%"
"31/08/2023","62.20","62.20","68.15","63.00","148.40K","0.00%"
"30/08/2023","62.20","62.20","68.20","62.50","130.82K","0.00%"
"29/08/2023","62.20","62.20","65.00","59.00","168.81K","0.00%"
"28/08/2023","62.20","62.20","65.80","58.15","229.63K","0.00%"
"25/08/2023","62.20","62.20","65.90","60.65","292.61K","0.00%"
"24/08/2023","62.20","62.20","68.00","62.20","84.09K","0.00%"
"23/08/2023","62.20","62.20","67.90","62.55","63.83K","0.00%"
"22/08/2023","62.20","60.50","62.20","62.20","423.56K","2.81%"
"21/08/2023","60.50","60.50","66.55","61.65","120.41K","0.00%"
"18/08/2023","60.50","60.50","66.55","61.05","386.94K","0.00%"
"17/08/2023","60.50","60.50","66.55","65.25","13.99K","0.00%"
"16/08/2023","60.50","60.50","66.55","65.00","79.79K","0.00%"
"15/08/2023","60.50","60.50","66.55","65.50","91.68K","0.00%"
"14/08/2023","60.50","60.50","66.55","65.60","391.66K","0.00%"
"11/08/2023","60.50","60.50","66.55","66.50","326.69K","0.00%"
"10/08/2023","60.50","60.50","66.55","66.55","48.56K","0.00%"
"09/08/2023","60.50","60.50","66.55","64.70","392.61K","0.00%"
"08/08/2023","60.50","55.00","60.50","60.50","380.75K","10.00%"
"07/08/2023","55.00","55.00","60.50","60.50","25.97K","0.00%"
"04/08/2023","55.00","55.00","60.50","60.00","501.05K","0.00%"
